COD_CURSO;CURSO;CURRICULO;COD_DISCIPLINA;DISCIPLINA;TIPO
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307123;TEL(LING APL ENS LEIT ESCRITA);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307289;TEL(LITERATURA BRASILEIRA CONTEMPORANEA);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307181;TEL(ORALIDADE E ENSINO DE LINGUA);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307156;TEL(PROBEX - PROJETO DE EXTENSAO);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307191;TEL(TEORIA E PRAT DE TRAD-USO DE ESTRAT);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307155;TEL(TOP.DE LÍNG.FALADA E LINGUA ESCRITA);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307098;TEORIA DA LITERATURA I;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307099;TEORIA DA LITERATURA II;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307100;TEORIA DA LITERATURA III;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1305180;TEORIA DO CONHECIMENTO;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304012;VOLEIBOL - MASC/FEM;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304024;VOLEIBOL - MAS/FEM;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307001;ALEMAO;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304027;ATLETISMO - MASC;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304122;BASQUETE   MASC/FEM;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304025;BASQUETEBOL - FEM;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304013;BASQUETEBOL - MASC;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304063;DIDATICA;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304009;EDUCAÇÃO FÍSICA;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1305253;ENADE/CONCLUINTE;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1305254;ENADE/INGRESSANTE;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304087;ESTRUT FUNC ENS I-II GRAUS;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307241;ESTUDO DO PORTUGUES FALADO;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307006;FILOLOGIA ROMANICA;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304001;FILOSOFIA DA EDUCAÇÃO;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304172;FUTEBOL MASCULINO;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304055;FUTSAL;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304123;FUTSAL - FEM;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304022;GINASTICA - FEM;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304010;GINASTICA - MASC;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304117;GINASTICA MASC/FEM;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304026;HANDEBOL - FEM;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1305001;INTRODUCAO A ANTROPOLOGIA;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1305147;INTRODUÇÃO À FILOSOFIA;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1305027;INTRODUCAO A SOCIOLOGIA;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304060;JUDO - FEM;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307105;LEITURA DO TEXTO NAO VERBAL;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307021;LINGUA FRANCESA INSTRUMENTAL I;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307019;LINGUA FRANCESA INSTRUMENTAL II;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307022;LINGUA INGLESA INSTRUMENTAL I;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307020;LINGUA INGLESA INSTRUMENTAL II;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307042;LINGUA LATINA I;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307043;LINGUA LATINA II;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307044;LINGUA LATINA III;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307046;LINGUA PORTUGUESA I;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307047;LINGUA PORTUGUESA II;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307048;LINGUA PORTUGUESA III;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307049;LINGUA PORTUGUESA IV;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307050;LINGUA PORTUGUESA V;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307051;LINGUA PORTUGUESA VI;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307053;LINGUISTICA I;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307054;LINGUISTICA II;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307055;LINGUISTICA III;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307057;LITERATURA BRASILEIRA I;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307058;LITERATURA BRASILEIRA II;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307059;LITERATURA BRASILEIRA III;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307060;LITERATURA BRASILEIRA IV;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307107;LITERATURA BRASILEIRA V;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307061;LITERATURA COMPARADA;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307066;LITERATURA INFANTIL;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307070;LITERATURA LATINA;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307073;LITERATURA POPULAR;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307075;LITERATURA PORTUGUESA I;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307076;LITERATURA PORTUGUESA II;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307077;LITERATURA PORTUGUESA III;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304143;POLÍTICA DA EDUCAÇÃO;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307104;POLÍTICA DA EDUCAÇÃO;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307111;PRAT DE ENS DE LING INGLESA II;Eletiva
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307084;PRAT DE LEITURA E PROD DE TEXTOS I;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307085;PRAT DE LEITURA E PROD DE TEXTOS II;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307086;PRAT DE LEITURA E PROD DE TEXTOS III;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307113;PRAT ENS L PORTUGUESA E LIT BRASILEIRA;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307112;PRATICA DE ENSINO DE LINGUA PORTUGUESA;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304019;PSIC EDUCACIONAL/APRENDIZAGEM;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304142;PSICOLINGUISTICA;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307090;PSICOLINGUISTICA;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304058;PSICOLOGIA EDUCAC/ADOLESCENCIA;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307091;REDACAO CIENTIFICA;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307114;SEMÂNTICA E PRAGMÁTICA;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304065;SOCIOLINGUISTICA;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307141;SOCIOLINGUISTICA;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304113;SOCIOLOGIA DA EDUCAÇÃO;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307143;TEL ( ESPANHOL INSTRUMENTAL II);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307144;TEL ( JOSE DE ALENCAR);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307152;TEL (ALFABETIZACAO DE ADULTOS);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307162;TEL (ANÁLISE DO DISCURSO);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307142;TEL (ESPANHOL INSTRUMENTAL);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307120;TEL (GRAMÁTICA);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307119;TEL (INFORMÁTICA APLICADA À EDUCAÇÃO);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307118;TEL (INT. AO ESPANHOL);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307115;TEL (LINGUISTICA APLICADA);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307170;TEL (LIT. COMPARADAS: ABORD. TEMÁTICAS);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307172;TEL (LITERATURA E ESTUDOS CULTURAIS);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307160;",TEL (LITERATURA,, PESQUISA E ESTUDO),";Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307116;TEL (LITERATURA REGIONAL);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307164;TEL (LITERATURA UNIVERSAL);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307117;TEL (MARIO QUINTANA);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307159;TEL (MONITORIA);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307174;TEL (PET);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307158;TEL (PIBIC OU PROLICEN OU PROBEX);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307171;TEL(ELABORACAO DE MATERIAL DIDATICO);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307237;TEL(GENEROS ACADEMICOS);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307167;TEL(LEITURA INTERPRETATIVA DE POESIA);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307123;TEL(LING APL ENS LEIT ESCRITA);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307289;TEL(LITERATURA BRASILEIRA CONTEMPORANEA);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307166;TEL(MUSIC IN THE ADULT ESL);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307156;TEL(PROBEX - PROJETO DE EXTENSAO);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307155;TEL(TOP.DE LÍNG.FALADA E LINGUA ESCRITA);Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307098;TEORIA DA LITERATURA I;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307099;TEORIA DA LITERATURA II;Obrigatoria
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1307100;TEORIA DA LITERATURA III;Complementar
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1305180;TEORIA DO CONHECIMENTO;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304012;VOLEIBOL - MASC/FEM;Optativa
13310211;LETRAS - LÍNGUA E LIT. PORTUGUESA - N;1994;1304024;VOLEIBOL - MAS/FEM;Optativa
21310113;LETRAS - LÍNGUA INGLESA - M;2011;2101105;FUNDAMENTOS DO PENSAMENTO FILOSOFICO;Obrigatoria
21310113;LETRAS - LÍNGUA INGLESA - M;2011;2101106;FUNDAMENTOS DO PENSAMENTO SOCIOLOGICOS;Obrigatoria
21310113;LETRAS - LÍNGUA INGLESA - M;2011;2104013;LINGUA INGLESA I;Obrigatoria
21310113;LETRAS - LÍNGUA INGLESA - M;2011;2104014;LINGUISTICA I;Obrigatoria
21310113;LETRAS - LÍNGUA INGLESA - M;2011;2104015;TEORIA DA LITERATURA I;Obrigatoria
21310113;LETRAS - LÍNGUA INGLESA - M;2011;2104016;TEXTO E DISCURSO;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307303;DISC E CONST DE ID EM TEXTOS DE L INGLES;Optativa
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307304;DISCURSO E ENSINO DE LINGUA INGLESA;Optativa
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307257;E DE L ING:EDUC INF E 1 E 2 C DO ENS FUN;Complementar
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307216;ENTOAÇÃO DA LINGUA INGLESA;Optativa
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307264;EST DE LING ING:3ºE4ºCICLOS DO ENS FUND;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307299;EST DE LINGUA INGLESA:1º E 2ºANOS MEDIO;Complementar
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307242;ESTUDO SOBRE INTERACAO;Optativa
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307199;ESTUDOS DE ORALIDADE E ESCRITA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307204;ESTUDOS LINGUISTICOS CONTEMPORANEOS;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307224;FONETICA E FONOLOGIA DA LINGUA INGLESA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307196;FUNDAMENTOS DA PRATICA EDUCATIVA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307271;HISTÓRIA DA LÍNGUA INGLESA;Optativa
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307193;INTRODUCAO A LINGUISTICA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1304207;LIBRAS;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307197;LINGUA INGLESA I;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307203;LINGUA INGLESA II;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307211;LINGUA INGLESA III;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307228;LINGUA INGLESA IV;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307254;LINGUA INGLESA V;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307230;LINGUISTICA APLIC AO ENS DE INGLES-LE;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307265;LIT NORTE-AMERICANA MOD E CONTEMPORANEA;Complementar
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307302;LIT POS-COLONIALISTA EM LING INGLESA;Optativa
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307288;LITERATURA DE MINORIAS EM LING INGLESA;Optativa
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307305;LITERATURA E CINEMA;Optativa
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307256;LITERATURA ING MODERNA E CONTEMPORANEA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307277;METODOLOGIA DA PESQ.EM LING. ESTRANGEIRA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307272;METODOLOGIA DA PESQUISA EM LINGUISTICA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307273;METODOLOGIA DA PESQUISA EM LITERATURA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307300;MULTIMEIOS E ENS DA LINGUA INGLESA;Optativa
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307207;PARADIGMAS DE ENSINO;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307234;PLANEJAMENTO E AVALIAÇÃO;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1304293;POLITICA EDUCACIONAL NO BRASIL;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307244;PSICOLINGUISTICA;Optativa
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1304297;PSICOLOGIA DA ADOLESCENCIA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1304299;PSICOLOGIA DA INFANCIA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1304295;PSICOLOGIA EDUCACIONAL;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307278;SEMANTICA E PRAGMATICA DA LINGUA INGLESA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307263;SINTAXE DA LINGUA INGLESA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307245;SOCIOLINGUISTICA;Optativa
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307301;TEATRO DO ABSURDO;Optativa
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307298;TEATRO ELIZABETANO E POESIA ROMANTICA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307237;TEL(GENEROS ACADEMICOS);Optativa
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307201;TEORIA DA NARRATIVA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307195;TEORIA DO TEXTO POETICO;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307214;TEORIAS E PRAT DE COMP ORAL EM LING INGL;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307279;TEORIAS E PRAT DE ESCR. EM LING. INGLESA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307255;TEORIAS E PRAT DE LEIT EM LINGUA INGLESA;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307236;TEORIAS E PRAT DE PROD ORAL EM LING INGL;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307297;TEORIAS E PRATICAS DE TRADUCAO;Obrigatoria
13310116;LETRAS - LÍNGUA INGLESA (LIC) - D;2011;1307306;TRADUCAO E ENSINO DE LINGUA ESTRANGEIRA;Optativa
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104076;ATIVIDADES ACAD -CIENTIFICO-CULTURAIS;Complementar
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104045;CORPOREIDADE E EDUCAÇÃO;Optativa
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104064;CULTURAS DE LINGUA INGLESA;Optativa
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2103227;DIDATICA;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104068;EST CURRICULAR SUPERV III:LINGUA INGLESA;Complementar
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104060;EST CURRICULAR SUPERV II:LINGUA INGLESA;Complementar
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104050;EST CURRICULAR SUPERV I:LINGUA INGLESA;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104074;ESTAGIO CURRICULAR SUPERVISIONADO IV;Complementar
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104062;ESTUDOS DA TRADUCAO I;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104069;ESTUDOS DA TRADUCAO II;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104033;FONETICA DA LINGUA INGLESA;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2101105;FUNDAMENTOS DO PENSAMENTO FILOSOFICO;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2101106;FUNDAMENTOS DO PENSAMENTO SOCIOLOGICOS;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104065;HISTÓRIA DA LÍNGUA INGLESA;Optativa
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2103269;INTRODUCAO A NOVAS MIDIAS;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104022;LEIT E PROD DE TEXTOS EM LING INGLESA I;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104036;LEIT E PROD DE TEXTOS EM LING INGLESA II;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104012;LINGUA BRASILEIRA DE SINAIS;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104013;LINGUA INGLESA I;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104019;LINGUA INGLESA II;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104032;LINGUA INGLESA III;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104041;LINGUA INGLESA IV;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104046;LINGUA INGLESA V;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104061;LINGUA INGLESA VI;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104070;LINGUA INGLESA VII;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104017;LINGUA PORTUGUESA;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104048;LINGUIST APLIC AO ENS DE LING INGLESA II;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104043;LINGUISTICA APLIC AO ENS DA LING ING I;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104014;LINGUISTICA I;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104020;LINGUISTICA II;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104063;LITERATURA COMPARADA;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104042;LITERATURA INGLESA: DRAMA;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104047;LITERATURA INGLESA: NARRATIVA;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104034;LITERATURA INGLESA: POESIA;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104044;LITERATURA NORTE-AMERICANA: DRAMA;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104035;LITERATURA NORTE-AMERICANA: POESIA;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104049;LITERATURA NORTE-AMERICANA:NARRATIVA;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104071;MORFOSSINTAXE DA LINGUA INGLESA;Optativa
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104023;ORGANIZACAO E PRAT DA PESQ CIENTIFICA;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2103265;PSICOLOGIA DA EDUCAÇÃO;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104015;TEORIA DA LITERATURA I;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104021;TEORIA DA LITERATURA II;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104016;TEXTO E DISCURSO;Obrigatoria
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104073;TLLI(FEMINISMO E LITERATURA);Optativa
21310116;LETRAS - LÍNGUA INGLESA (LIC) - M;2011;2104075;TRABALHO DE CONCLUSAO DE CURSO;Complementar
21310110;LETRAS - LÍNGUA PORTUGUESA (LIC) - M;2011;2104079;ATIVIDADES ACAD -CIENTIFICO-CULTURAIS;Complementar
